feature_1,feature_2,label
-1.22069823369,-1.62296914831,0
0.809587531847,1.15963367685,1
-0.702379380946,0.582838885758,1
1.32108131133,-1.36322507791,0
0.946004542472,-1.37787474344,0
-1.18338190278,-1.3269558497,0
0.536088260416,0.67568643995,1
1.21006742983,-1.86221180096,0
-0.956305981788,-0.791957400187,0
0.533937703251,-0.798023827432,0
0.930797098536,-0.700713228738,0
-0.410961340569,-0.826049277918,0
1.45626134275,-0.491582709039,1
1.88499649463,2.04159297837,1
1.1380556742,-1.11997519831,0
1.93630423821,1.89211971413,1
1.66518411451,-1.76471409553,0
1.17814593077,1.10164197603,1
-1.4777738724,-1.26895428939,0
-1.79678349521,1.11824678524,1
0.942238919312,-1.48481801272,0
-0.135626962383,-0.699311774741,0
1.37151780919,1.56747838011,1
-1.18456771907,-1.47841214536,0
-1.16162464682,2.04548310477,1
0.112115300553,-0.229677767799,0
-1.07701043613,0.55388805684,1
-1.47021513777,0.443320081766,1
-0.421622304148,-1.18994802915,0
-2.88079118262,-1.16365979971,0
0.539473585246,-0.590721002039,0
0.262595149556,-0.912582257573,0
0.214831676309,0.793558897068,1
-0.619904324025,0.161003178208,1
-1.68683596156,-1.121045784,0
-0.775504652979,-1.03853656707,0
1.23609366207,0.566077183276,1
1.03489329228,0.472829568916,1
1.3400760778,0.740879244378,1
0.963784294158,1.51975136339,1
0.83341534178,-1.15695966277,0
-2.00423021298,1.46026386112,1
-2.08825439857,-0.7863963746,0
0.678143343979,0.754685950476,1
0.489845903506,-0.387340477904,0
0.645221687847,-0.691512704476,0
1.47923313173,1.58010273467,1
1.46293756256,-1.3666354817,0
-0.195195520967,-0.76575966769,0
-0.945541871727,-1.34981973022,0
1.16216054839,-1.21218378157,0
-0.449698897526,2.02198493211,1
-1.16172607356,1.80390590142,1
-1.12606990009,0.829611186097,1
-0.570376768989,-0.670485013888,0
-1.50791857936,1.75632296887,1
-0.52971832423,0.183485175972,0
-0.0574535949349,-0.545282028968,0
0.724482773339,0.449794735975,1
1.64885985999,-1.22173758252,0
-2.74567911174,-1.7769972259,0
1.11578972801,-1.51566695629,0
0.610421540814,0.529181816469,1
0.90677489588,-0.33225456866,1
-2.32246165964,-0.723383873118,0
-2.36564842293,1.4673388885,1
-0.605786360904,-0.614784608543,0
-2.1242564678,1.52401119905,1
-0.134395615788,-0.0750122349058,0
0.0426840517037,-0.187786963242,0
0.489435410224,1.45546379301,1
1.00952102011,-0.782058114685,0
0.676924494773,0.826576343368,1
-0.157355357446,0.149250084454,1
1.26980254806,0.737776978037,1
0.370735735626,-0.511254355862,0
0.667410208006,-0.564889863686,0
-2.13237709997,-0.544080696097,0
-0.980052369078,-1.20508670182,0
-1.15815713806,-0.410053259716,1
0.144288510585,1.92429744884,1
1.7352572103,1.03437321793,1
0.630671829401,-0.362760599599,0
-0.234826429748,-0.500226053788,0
-1.19490839546,-0.525671900515,0
0.407178179533,-0.845778693157,0
-1.29448361789,0.60405011614,1
-1.15635570425,-0.802811627552,0
0.573429133904,2.01268709513,1
0.944614194499,1.07090494115,1
-2.01184954167,-1.73823518827,0
0.58575070224,1.22191055755,1
1.44784925681,-1.52539784358,0
1.02258457428,1.38294329241,1
-2.19412118284,2.31455571729,1
0.19101843294,-0.436681412099,0
0.868620116084,-0.751374077985,0
1.41477448263,-1.38793135283,0
1.43598316156,0.948438434992,1
-2.08227986438,0.756855353724,1
1.07986881742,1.95163522968,1
0.91178636073,-0.789273317505,0
1.33510621867,1.66527157961,1
-0.878168462851,0.187832408647,1
-1.46153236797,-1.46444171806,0
-0.0480819771223,1.17087916472,1
0.488494177021,-0.429697260629,0
-0.157845927902,1.64354368857,1
-0.1656278591,1.48497836048,1
1.81936203369,-2.27027300198,0
1.34401470142,-1.32540427334,0
-0.323720321428,0.124479597173,1
-0.895406503397,-1.35152602786,0
-1.5904762512,-0.842549003508,0
0.56110230658,-0.639733462385,0
-0.0891064851058,0.960215772121,1
-1.53671386579,-1.09361940541,0
-1.01753738622,-1.06280974385,0
0.693019406899,-0.599531503704,0
0.0300049847959,-0.396901871849,0
-0.006036628164,0.56759259855,1
-0.871929217553,-0.728511724012,0
1.34214486172,-0.956535570309,0
-1.18226163343,-1.47980615719,0
1.07274795807,-1.17157050005,0
-0.223240478212,0.7246265736,1
-0.0914743835644,0.485668854624,1
1.23558030041,1.12046258126,1
-1.25386403199,0.660621482735,1
0.52900801687,1.05641226614,1
0.783149753081,-0.264827382289,0
0.927546802721,1.20468752511,1
-0.591153848697,0.568765606188,1
-2.72365655025,-1.05274659541,0
1.41254233591,-1.26566294096,0
1.05617414638,-1.67660194262,0
0.534131863375,0.0845254140177,0
1.17880182933,1.74042467632,1
-1.1024614591,-0.773448810783,0
0.98953853992,0.255394530834,1
1.31958713295,2.03571855484,1
-1.45154231967,-1.21183468922,0
-1.02533811301,0.548407655309,0
-1.63269876385,0.833265228186,1
0.230688708695,0.179108916448,1
1.52172525237,0.631464938548,1
1.2811858543,0.628996500506,1
0.94999242884,-1.09452773703,0
1.88518004314,-1.56714343816,0
-0.0496476319556,0.927206636139,1
2.17564868766,0.599061286584,1
0.514255854477,-1.45460501466,0
0.135658924547,1.5834306712,1
0.324680715372,0.804378098815,1
0.459996215223,-0.569012408822,0
1.51397021772,0.737617922906,1
1.5215133866,-1.27080640016,0
-1.16742615341,0.72093113381,1
0.387500167726,-0.574178732115,0
2.30560376344,1.1438121236,1
0.645535709791,-0.365216259611,0
1.1803666122,-0.317510871323,1
-1.53104951192,-0.724532126605,0
-1.08976633026,0.708378591727,1
0.973232391161,0.735231853776,1
-1.74367068181,-1.55639612784,0
0.691945001989,-0.891944202939,0
-1.45116081044,-1.29526571778,0
1.85934046783,-1.94914929812,0
-0.82116456042,-1.25987843816,0
1.80768495796,-1.77714322297,0
1.4377299709,0.152822608962,1
1.48447840249,-1.59177493375,0
0.164433806305,1.12877116621,1
-1.08430800239,0.557520497686,1
0.673017383194,1.15724014483,1
1.85004863628,-1.86028445784,0
0.266070206233,-0.507722425944,0
-0.403887917579,0.288919654833,1
0.138011560038,-0.0843754663177,0
1.1203036938,0.683738906796,1
0.09584602342,1.4351038629,1
0.843720637974,0.57044710226,1
3.10300809082,-2.66899117415,0
0.00428195376352,-0.602228794871,0
-3.21761955249,-1.60475255419,0
1.24339923363,0.901546815469,1
-0.298609666426,-0.499704221627,0
-0.857280042625,-0.0689517304377,1
0.661623374843,0.615599408543,1
0.686291915299,1.04223989267,1
-2.3748021686,1.43939501853,1
-2.18135655482,-1.41955478619,0
-3.27303805524,0.52745759126,1
0.115426726367,0.0491949896157,1
0.491033122284,-0.78349393554,0
0.902565799169,1.09025962066,1
-1.54492078811,-1.06806280275,0
-2.41302786034,1.46495593616,1
0.444467070994,0.425396623,1
1.03902897511,-0.787348010566,0
1.60930099669,1.5474910929,1
0.689212354446,-0.342161686743,0
0.915742759092,-1.31966391201,0
0.992083079262,0.769147437357,1
-1.51379442901,1.11495757292,1
1.52548485912,-1.3682237068,0
-1.04081184123,-0.88189801097,0
-1.66407439965,-0.982482359047,0
0.820660396315,1.23008208364,1
-1.32872109357,-0.980291874345,0
1.71813772756,-1.6605732593,0
-1.30018690243,0.668814745268,1
-1.33827732135,-0.776185337172,0
-1.80006441375,-1.13362302195,0
0.898250516661,-0.505579919719,0
0.565943125657,-0.462450090303,0
0.0418978458758,0.689084579491,1
1.84846865654,0.688119328085,1
0.211996132992,-0.213839446473,0
-0.807506948082,-0.325773045494,1
0.817198767449,-1.26721398731,0
0.996754806806,1.7452708651,1
1.40334569969,-0.902359910023,0
-2.57799571038,0.572262993824,1
-2.01058454641,1.5742267829,1
-1.23888219315,-0.465239340553,1
-1.23070625219,-0.098180133112,1
1.57614112342,-1.4292603111,0
0.618483617984,0.890808761033,1
-1.14119069571,-0.892121399555,0
1.44689511356,-1.46088744903,0
0.186275508727,0.805304430977,1
1.78220251741,1.65087577373,1
0.23081735832,-0.10310839711,1
1.77088785172,-1.59521252573,0
-2.36770624165,0.289196930179,1
1.70120678922,-1.88254261175,0
1.43053953396,-1.68668776579,0
-1.40702906661,-1.12977592179,0
-1.49973823007,-1.22397381456,0
2.44974940419,0.560370124114,1
-1.49328352138,-0.838273514438,0
1.95568946757,-1.49640190885,0
1.66766641476,-1.5066725968,0
0.924389195873,1.46990762339,1
1.57741159694,-0.0152874583786,1
-1.32085899522,2.87891536369,1
-2.26955134479,-1.59156061894,0
-1.44835790412,0.525714645956,1
0.269350642435,-0.417908822904,1
0.821652486279,0.821968877611,1
1.35992505481,1.61871073925,1
1.4129703937,-1.32663047137,0
1.74446261993,-1.56450730982,0
0.8672056689,0.39140908738,1
1.56351400283,1.14310223969,1
-1.73082245458,-0.608954720073,0
-0.736736955776,0.95390661784,1
0.413746241279,0.54072505373,1
0.198033425681,1.49711748345,1
0.822182643402,-1.23231322227,0
1.74517100839,1.27216600066,1
-2.49592053636,0.708048381973,0
-1.37403147412,0.33394837066,1
-0.88613653037,1.99803870385,1
1.91492956192,-1.81677268424,0
-1.3695149673,2.02883390675,1
0.871712852601,-1.16404565142,0
-0.331725801263,-0.759992122699,0
0.729001204088,0.545294575841,1
1.76925302315,-1.1028102976,0
-2.34519601108,0.600954579716,1
0.299539404591,1.4907083814,1
0.679415334105,-0.60235118144,0
1.02514840789,-0.947571642791,0
0.736064802006,1.17767670499,1
0.541520817288,-0.723313530765,0
-1.79244143267,0.801330947292,1
-1.12661185864,-1.2049407874,0
0.0378806211411,-0.942626740664,0
0.253967593053,-0.551761936966,1
-1.63545880944,-1.58588916656,0
0.0677222582144,-0.686385213933,0
1.35469105546,-0.212599591971,0
0.36380981618,-0.238081277987,0
1.08634718551,-1.34684877224,0
0.930433191809,-0.790902897964,0
0.199722845914,-0.973823143001,0
0.532619624434,1.23590758439,1
0.0410726060192,1.28659809575,1
1.70286957561,-1.49204915977,0
0.964915350146,0.513950237944,1
-1.48309235642,0.719890050648,1
-1.61217488327,-1.20706949478,0
-1.96113051068,1.1632732223,1
0.496324034394,-0.751405986476,0
-0.447626040311,-1.03147354741,0
0.650420127568,1.42229598399,1
-0.528605691119,-1.83690275022,0
0.269861951507,0.781831862138,1
-0.734988253434,1.62870931844,1
1.60789759212,-0.18915334864,1
-1.27420320075,1.14125315173,1
0.910735886583,-0.44529520111,0
1.7260065922,1.45494518752,1
-2.27593517163,-1.19133726703,0
1.08467671137,-0.971953070475,0
1.45867282862,-2.03525929777,0
-3.34109469691,1.28332356515,1
1.22219364198,0.82796426851,1
1.5260222474,0.752670214627,1
0.252975623296,1.12716626817,1
-2.49974474207,1.45748563093,1
-0.288004689579,2.8806013513,1
-1.03492751025,-0.085038039425,1
0.739342388471,-0.301549036923,1
-0.736500754688,2.34935237605,1
1.13237305983,1.62775721844,1
-1.57866498449,1.86366346881,1
-0.0740088496746,-0.240538770481,0
0.0424385927708,0.369787872823,1
0.797253662626,-1.34561996139,0
1.23653397008,-1.09804749642,0
1.13188927773,0.263808510641,1
0.988286017786,0.70023032543,1
1.34191709312,0.727666182057,1
0.663414717166,0.383836336308,1
1.76574104477,2.36661162001,1
1.24996054369,-0.76462302743,0
-1.37537303923,-0.0155966177097,0
-2.31610280186,1.13078277952,1
-0.339932627111,-0.454875332828,1
0.217283270979,-0.233908017482,0
-0.613559890587,-0.378344826461,0
-1.50120494213,1.39853463912,1
-1.55486040295,0.228031311772,1
-0.336623305325,1.99253592152,1
0.335820958155,-0.0517719361286,0
1.02725018387,0.707195757288,1
1.05170818339,-0.0988175628156,1
1.20189491491,-1.50914093588,0
1.29171946703,-1.21992030031,0
0.957513010175,1.33741057664,1
0.494931867204,1.27066631709,1
-0.660333897163,1.97717177635,1
1.78686030033,-1.52058884676,0
-1.69230244216,-0.0454830996986,1
-0.531166055928,-1.47078636504,0
-1.03491110662,1.09871058727,1
-1.59963100825,0.619043542065,1
1.1273124534,-1.5845793012,0
-2.62205253609,-1.53615640418,0
0.391612635703,-0.751739367367,0
-2.2646638105,-1.31148430733,0
0.170889541945,-1.37277840743,0
0.985516914497,-1.22876534637,0
-2.16268323207,1.10574122055,1
0.114890517305,-0.815535895154,0
-1.67478249452,2.01009015328,1
0.375400267495,-0.381810663663,1
1.37085394386,-0.292108846288,1
-0.366369805983,-0.829011130429,0
-1.75144278738,1.31768658552,1
0.932385132899,-1.1237332631,0
-2.21611826384,-1.27799673712,0
-1.35358077859,0.550615040309,1
0.722988109092,1.62691940306,1
-0.151217794547,0.0879445836286,1
-0.985506605167,-1.17022660153,0
0.766789327873,1.20890075751,1
0.653223470747,1.92387797468,1
-0.680706129126,-0.528425399683,0
1.5247699646,0.835684698657,1
-0.509040650484,-0.787994855729,0
1.77287280255,-1.89442809137,0
1.13997496616,0.240941334046,1
0.017458377098,1.56566829328,1
1.22703024078,1.49120412043,1
0.434364119882,1.68815388892,1
1.09650601598,-1.36515424126,0
-2.34342831065,1.08055673558,1
1.76221126839,1.63410835017,1
-1.60017550685,-1.30758468713,0
0.103234779809,1.25114049264,1
-0.586411324848,1.33617862472,1
0.145622603048,1.92364927949,1
0.885407286305,0.743331238021,1
-2.82983622461,-1.44952025498,0
0.550283545302,-0.83532807596,0
0.466929262761,0.661161908775,1
0.0956900946755,-0.569274904162,0
0.725740772615,-0.815799628583,0
-0.73742006524,-0.619720478578,0
0.462222355462,0.893081265711,1
0.142702917305,-0.584787092886,0
0.00124000204226,0.395807479405,1
-3.06594031652,-1.44076765107,0
-2.88145118569,1.58455337948,1
2.56858606557,1.21705891542,1
1.04972730429,-0.828453425919,0
-1.9307438317,-0.501637549482,1
-1.29859449262,-0.374326921678,1
-0.155024471203,-1.1302522566,0
-1.58749980508,-0.527688041959,0
0.773090398039,-0.680598411573,0
1.94225111256,-0.412350057871,0
1.3324794169,0.205234493529,1
-0.216443314088,-1.11102521082,0
0.303508749102,-0.311441710096,0
0.809807044674,-0.370549892419,0
0.553439356966,0.544783078703,1
0.750861190854,-0.96489260593,0
-1.030345689,1.31705242665,1
0.545000414986,-1.24767974366,0
-1.70165982259,-0.7181057909,0
-1.60400477828,-1.07686812483,0
-0.626145458068,-0.784976439797,0
-2.17604916051,-0.45789566055,1
0.862457487499,0.555870699758,1
-0.297446107988,0.255291180234,0
0.867869227898,-0.835213205491,0
0.464328561068,-0.154065874803,0
-0.811091635955,0.211856703902,1
-0.939670874378,-0.675615208887,0
-1.5410931079,-1.01959235789,0
-0.170218862197,1.09346710387,1
0.554667141725,-0.643790783778,1
-1.65713206787,0.891156343655,1
-2.06474763805,-1.04118705588,0
-0.849835473413,0.783276999157,1
0.459346246866,-0.214550334305,0
-0.0263816157867,-0.0718039472807,0
-0.581971324735,1.03738915646,1
0.555592525369,1.44632950372,1
1.01924317438,0.116037243498,1
-0.84856743809,0.804776526268,1
-0.880281355322,0.945454316883,1
-1.61447757286,1.11999920579,1
1.63561893749,1.9240905267,1
0.214671262284,0.539055765286,1
-0.214050132948,-0.186157765006,0
0.954735992978,1.37608453042,1
1.63831566435,-1.26310995977,0
0.264941683143,0.0364096092415,0
-1.91482615468,-1.07060240522,0
0.458097114537,0.893303546051,1
-0.442565967881,2.43719988214,1
-1.50131439218,-1.21327161556,0
1.33292038532,-1.41108962328,0
2.01398903358,1.35680580425,1
-1.98628297955,0.598309664485,1
-0.859388212373,1.30647165377,1
1.05364697033,1.13049135484,1
-0.939244398302,-0.822412950975,0
0.140716796768,-0.310360003884,0
0.53114372577,-0.639688928321,0
0.982161668089,1.78228244103,1
1.19976476306,0.866752171573,1
-1.83316649622,-1.03846565467,0
-1.27017437018,-0.387257492493,1
-1.26402702081,-0.885197633953,0
0.787394619624,-1.17921856803,0
-0.187426587452,0.927635386771,1
1.84576361575,-1.22410192625,0
-0.767546131327,1.3011413524,1
-1.59036913717,1.11641103505,1
2.76016904677,-0.176462404633,1
0.24927850797,-0.26015354587,0
-0.0433496179946,0.224759037757,0
0.35139791873,-0.402208645233,0
-1.24059102156,-1.69535932186,0
-0.714763813541,-1.13658550671,0
1.29760604683,1.04572255813,1
2.47137581612,0.0472792209394,1
-0.505829368761,1.30492144529,1
0.0103512295275,-0.135929802916,0
1.01989832288,-1.27738393149,0
0.516127597454,-0.222650052559,0
-1.90713775741,-0.77737389488,0
1.52225126717,0.523330267436,1
-0.234517627387,-0.699313517669,0
1.97409486696,0.997357745125,1
1.17128250489,-0.828117317679,0
-1.80570384992,-1.69980456531,0
-1.37277066005,-0.69075114425,0
-2.65282675112,1.48950595407,1
0.364211716913,-1.13342207975,0
0.0895405393636,-0.157272554455,0
1.4585442666,1.04578681709,1
0.854623846014,-0.40989110433,0
-1.907689036,0.947367046205,1
-1.64990752794,-1.29760875932,0
-2.46310775099,-1.1666573156,0
1.58882980479,-1.34399494065,0
1.88884746892,1.63701312701,1
1.15013198772,0.875001253005,1
1.50895274385,0.412421570619,1
-0.758554650199,0.324831950031,1
-1.05874593468,-0.842921224367,0
-1.4028784076,1.24067456921,1
-1.66952526937,-0.743853158552,0
-1.73176786678,-1.211232437,0
1.85035642203,-1.49043860578,0
0.691355445579,-0.968019754436,0
1.3023887663,0.136235799633,1
0.264176836262,0.428283326181,1
0.912177232665,0.988083416503,1
-1.63193705534,0.650009501302,1
1.42139780874,1.26452797992,1
-2.83279114981,0.895143753126,1
1.3309774913,-0.0430072538026,1
-0.222743222084,2.12953669523,1
-2.25189099271,-1.48354101998,0
-1.61205437228,0.622936569875,1
-0.36343284554,0.735478292612,1
1.3978873119,-1.57078907105,0
-4.70072038365,-1.92847262609,0
0.576234632898,-0.014433135547,1
1.74209473082,0.967649325259,1
1.69108425819,-1.77613236398,0
1.27215496496,0.926953581243,1
1.38980068708,-1.33193677421,0
-2.01397232072,-1.07609314257,0
0.699261361963,-0.405301175804,0
0.469457733624,1.42071751217,1
-0.332992013039,-0.955413267561,0
1.59625294671,1.28120625425,1
0.345023771799,-0.629701057068,0
0.504837006654,2.32661120189,1
-1.63578837367,0.782604191066,1
-1.11608363664,0.00527444634287,1
-0.483415763821,1.31979910293,1
1.25709738289,1.50838265753,1
1.08183045478,1.40114491098,1
0.028586730137,-0.257948082795,0
0.557583548016,0.652750866381,1
1.12547533877,-1.13385638301,0
1.57688489313,-1.43277978519,0
0.665690519557,-0.702497046898,0
-2.21533021772,0.0658018021766,1
2.6883871359,-2.12240778194,0
1.0225261673,-1.19281441545,0
-1.06088767772,0.0225878728476,1
-1.47068581475,1.53398805788,1
-0.43984342304,-1.71399174525,0
0.0139858718886,-1.49698779914,0
0.38658104821,-0.609573441848,0
1.77489802907,0.753283313758,1
-0.792858896956,-0.911294419518,0
1.34756446141,0.811826847956,1
1.40247476008,-1.36472304,0
-0.300463513116,1.14031787479,1
-1.19366209864,0.899538098869,1
0.255868099683,-0.642982854535,0
0.963565349056,-0.870156866436,0
1.15445734121,0.907390476435,1
-1.01549181448,-0.590275720127,0
0.843042873016,0.597808249623,1
0.587458428867,-0.649081052936,0
1.54074796433,1.80081052186,1
-3.55264182483,0.783929832325,1
1.58283087725,-0.976257402226,0
0.518921615375,0.566267644187,1
-0.340222223138,0.609098520881,1
1.08844569095,0.452443925975,1
1.74400440906,1.40093730388,1
-1.53236171241,1.57369103236,1
-0.0481670755203,-0.124585379485,0
-1.09649127973,-1.87677627681,0
-1.756834591,-1.37798590723,0
-1.24725808577,-1.09865769047,0
-2.60353820431,-0.458927343854,1
-1.46587378422,0.897826567325,1
1.5987777136,2.08059464756,1
-0.975088864566,1.82269299914,1
-0.268675342083,1.3888238197,1
-1.91390030288,1.23826604046,1
-0.97407310329,0.90187425243,1
-0.491824018223,0.952332159517,1
2.21799546276,-1.59699283139,0
-1.47537910082,-1.37890858235,0
0.0689888469598,1.25669808782,1
1.40702593763,-1.01262219895,0
-2.85219321572,-1.32794962039,0
1.31632373584,-0.813218451852,0
-1.88245455944,-0.691623087429,0
0.19531966569,1.761560237,1
-1.91782068472,-1.54709473707,0
1.12005890726,-0.961900479651,0
1.23079964959,-1.60092096287,0
1.80865615001,-2.10520141302,0
1.78753056785,0.102882798279,1
0.712070586527,-0.314504532761,0
-0.0382784928309,1.31629135788,1
-1.34038039708,-1.30087062061,0
-2.20903296996,1.30468180297,1
-0.513456622583,0.191810174877,1
1.86794969863,-1.66871424792,0
0.815441229323,-1.38099057333,0
-2.8064950156,-1.49246516279,0
-0.918471210881,0.982890616434,1
-3.41544767005,-1.31502355292,0
0.672969150784,1.18942013709,1
1.01992022865,1.12547381725,1
-2.27296443661,1.47637727288,1
0.240380302388,-0.0419695889992,0
1.28699732677,-1.28844405266,0
-1.98427937604,1.51201193445,1
0.98893672153,-0.542164716742,0
1.62836722316,1.93218229875,1
-3.22189133816,-1.27544659037,0
1.0875525481,-1.48320133678,0
1.65369005687,-2.04943013915,0
1.61186461552,0.609233670584,1
-2.10237970072,-2.09074614249,0
-1.2006569741,-1.03861636555,0
0.301015140857,1.70606888812,1
-2.14952342189,1.17236413899,1
0.425440581289,1.29774366682,1
0.204118295782,-1.11760210665,0
0.0446505644339,0.564896229214,1
-1.53421554511,1.35586032129,1
1.1928191414,1.15604594745,1
-1.15732980031,0.574906487662,1
-1.51915551118,1.59250192791,1
0.722233698219,-0.189366113748,0
-1.24476741745,1.05580279965,1
1.07864169139,2.19269245358,1
1.2955689603,1.18902718888,1
-0.688104717019,-1.92446715568,0
-0.344162880154,0.825344834867,1
-1.16084501287,2.33475629896,1
1.1203255076,-0.955405090288,0
-2.04717973018,1.34038427003,1
0.759958075441,0.951125507626,1
1.5294224386,1.03836304702,1
-1.28868100392,0.317864522504,1
0.509562981252,-0.54417645671,0
0.929575611358,1.41778038467,1
0.837638416585,1.90620838573,1
-0.999266945377,0.285651713223,1
-1.76622918285,-1.36364754446,0
0.994432936522,0.433746244394,1
-1.14910085516,-1.20657782473,0
1.37854111344,1.49027028442,1
-0.712840405187,0.424511125894,1
1.93923628125,-1.72619914496,0
-2.16192705961,1.10782231131,1
-0.576014340255,0.514935461703,1
-1.3310459409,1.83293725839,1
-3.17558304291,-1.17902019402,0
1.00517069992,0.287267123095,1
-3.16253859353,-1.77129267983,0
1.52072121543,-1.27703549623,0
1.85808620869,-1.7178392593,0
1.18448899846,-1.26550251871,0
-0.158407516519,1.97188686156,1
0.205388719258,-0.450786601439,0
-2.84306848433,-1.74031401121,0
-1.98985491605,-1.28296900741,0
-0.46145903058,1.61850792803,1
0.0631795766851,0.888487386749,1
-0.0156744474345,-0.0512344256107,0
-0.57117993023,-0.82649272269,0
1.6983538871,1.20019503366,1
0.830665249979,2.06197893001,1
0.781612683053,-0.820548040738,0
-1.30342561429,-0.743641696346,0
-3.13070843022,-1.33862728756,0
0.818202314771,0.411848885724,1
0.562320455371,0.0517141024399,1
-2.54547645673,-1.86350563217,0
0.751097485044,-1.1285420183,0
1.12255920718,-1.14436124276,0
2.27333042058,2.55018963194,1
0.451772092658,0.658179368767,1
1.76960759292,-1.40308576446,0
-1.34199051062,1.2148199032,1
0.789248171877,0.580315428593,1
1.36854406255,1.88897921585,1
1.15673659182,-0.680943957554,0
2.40941050615,1.47747130757,1
-1.30318514674,-1.3172576657,0
-1.16657490694,-1.47754147957,0
-0.826824219312,0.309675416423,1
0.659808869738,0.492362951502,1
0.606009070201,0.584421472829,1
